500,500,2,1
500,500,2,0
3500.0,3500.0,1,1
3500.0,3500.0,1,0
6500.0,6500.0,2,1
6500.0,6500.0,2,0
9500.0,9500.0,1,1
9500.0,9500.0,1,0
12500.0,12500.0,0,1
12500.0,12500.0,0,0
15500.0,15500.0,0,1
15500.0,15500.0,0,0
18500.0,18500.0,6,1
18500.0,18500.0,6,0
21500.0,21500.0,2,1
21500.0,21500.0,2,0
24500.0,24500.0,1,1
24500.0,24500.0,1,0
27500.0,27500.0,1,1
27500.0,27500.0,1,0
30500.0,30500.0,2,1
30500.0,30500.0,2,0
33500.0,33500.0,0,1
33500.0,33500.0,0,0
36500.0,36500.0,1,1
36500.0,36500.0,1,0
39500.0,39500.0,2,1
39500.0,39500.0,2,0
42500.0,42500.0,1,1
42500.0,42500.0,1,0
45500.0,45500.0,1,1
45500.0,45500.0,1,0
48500.0,48500.0,1,1
48500.0,48500.0,1,0
51500.0,51500.0,1,1
51500.0,51500.0,1,0
54500.0,54500.0,5,1
54500.0,54500.0,5,0
57500.0,57500.0,0,1
57500.0,57500.0,0,0
60500.0,60500.0,1,1
60500.0,60500.0,1,0
63500.0,63500.0,0,1
63500.0,63500.0,0,0
66500.0,66500.0,2,1
66500.0,66500.0,2,0
69500.0,69500.0,2,1
69500.0,69500.0,2,0
72500.0,72500.0,0,1
72500.0,72500.0,0,0
75500.0,75500.0,3,1
75500.0,75500.0,3,0
78500.0,78500.0,1,1
78500.0,78500.0,1,0
81500.0,81500.0,0,1
81500.0,81500.0,0,0
84500.0,84500.0,6,1
84500.0,84500.0,6,0
87500.0,87500.0,1,1
87500.0,87500.0,1,0
90500.0,90500.0,6,1
90500.0,90500.0,6,0
93500.0,93500.0,0,1
93500.0,93500.0,0,0
96500.0,96500.0,1,1
96500.0,96500.0,1,0
99500.0,99500.0,2,1
99500.0,99500.0,2,0
102500.0,102500.0,1,1
102500.0,102500.0,1,0
105500.0,105500.0,0,1
105500.0,105500.0,0,0
108500.0,108500.0,0,1
108500.0,108500.0,0,0
111500.0,111500.0,4,1
111500.0,111500.0,4,0
114500.0,114500.0,0,1
114500.0,114500.0,0,0
117500.0,117500.0,1,1
117500.0,117500.0,1,0
120500.0,120500.0,0,1
120500.0,120500.0,0,0
123500.0,123500.0,1,1
123500.0,123500.0,1,0
126500.0,126500.0,4,1
126500.0,126500.0,4,0
129500.0,129500.0,2,1
129500.0,129500.0,2,0
132500.0,132500.0,3,1
132500.0,132500.0,3,0
135500.0,135500.0,5,1
135500.0,135500.0,5,0
138500.0,138500.0,1,1
138500.0,138500.0,1,0
141500.0,141500.0,2,1
141500.0,141500.0,2,0
144500.0,144500.0,1,1
144500.0,144500.0,1,0
147500.0,147500.0,0,1
147500.0,147500.0,0,0
150500.0,150500.0,1,1
150500.0,150500.0,1,0
153500.0,153500.0,2,1
153500.0,153500.0,2,0
156500.0,156500.0,2,1
156500.0,156500.0,2,0
159500.0,159500.0,1,1
159500.0,159500.0,1,0
162500.0,162500.0,2,1
162500.0,162500.0,2,0
165500.0,165500.0,0,1
165500.0,165500.0,0,0
168500.0,168500.0,0,1
168500.0,168500.0,0,0
171500.0,171500.0,0,1
171500.0,171500.0,0,0
174500.0,174500.0,3,1
174500.0,174500.0,3,0
177500.0,177500.0,2,1
177500.0,177500.0,2,0
180500.0,180500.0,1,1
180500.0,180500.0,1,0
183500.0,183500.0,1,1
183500.0,183500.0,1,0
186500.0,186500.0,2,1
186500.0,186500.0,2,0
189500.0,189500.0,2,1
189500.0,189500.0,2,0
192500.0,192500.0,2,1
192500.0,192500.0,2,0
195500.0,195500.0,2,1
195500.0,195500.0,2,0
198500.0,198500.0,2,1
198500.0,198500.0,2,0
201500.0,201500.0,0,1
201500.0,201500.0,0,0
204500.0,204500.0,1,1
204500.0,204500.0,1,0
207500.0,207500.0,2,1
207500.0,207500.0,2,0
210500.0,210500.0,1,1
210500.0,210500.0,1,0
213500.0,213500.0,1,1
213500.0,213500.0,1,0
216500.0,216500.0,1,1
216500.0,216500.0,1,0
219500.0,219500.0,5,1
219500.0,219500.0,5,0
222500.0,222500.0,0,1
222500.0,222500.0,0,0
225500.0,225500.0,1,1
225500.0,225500.0,1,0
228500.0,228500.0,1,1
228500.0,228500.0,1,0
231500.0,231500.0,1,1
231500.0,231500.0,1,0
234500.0,234500.0,1,1
234500.0,234500.0,1,0
237500.0,237500.0,1,1
237500.0,237500.0,1,0
240500.0,240500.0,2,1
240500.0,240500.0,2,0
243500.0,243500.0,2,1
243500.0,243500.0,2,0
246500.0,246500.0,1,1
246500.0,246500.0,1,0
249500.0,249500.0,0,1
249500.0,249500.0,0,0
252500.0,252500.0,1,1
252500.0,252500.0,1,0
255500.0,255500.0,5,1
255500.0,255500.0,5,0
258500.0,258500.0,0,1
258500.0,258500.0,0,0
261500.0,261500.0,4,1
261500.0,261500.0,4,0
264500.0,264500.0,1,1
264500.0,264500.0,1,0
267500.0,267500.0,1,1
267500.0,267500.0,1,0
270500.0,270500.0,0,1
270500.0,270500.0,0,0
273500.0,273500.0,3,1
273500.0,273500.0,3,0
276500.0,276500.0,1,1
276500.0,276500.0,1,0
279500.0,279500.0,3,1
279500.0,279500.0,3,0
282500.0,282500.0,3,1
282500.0,282500.0,3,0
285500.0,285500.0,0,1
285500.0,285500.0,0,0
288500.0,288500.0,0,1
288500.0,288500.0,0,0
291500.0,291500.0,1,1
291500.0,291500.0,1,0
294500.0,294500.0,0,1
294500.0,294500.0,0,0
297500.0,297500.0,1,1
297500.0,297500.0,1,0
500.0,500.0,0,0
500.0,500.0,1,0
500.0,500.0,1,0
500.0,500.0,1,0
500.0,500.0,2,0
500.0,500.0,1,0
500.0,500.0,2,1
500.0,500.0,2,0
585.0,585.0,1,0
585.0,585.0,1,0
585.0,585.0,0,0
585.0,585.0,2,0
585.0,585.0,0,0
585.0,585.0,2,0
585.0,585.0,1,0
585.0,585.0,4,0
585.0,585.0,0,0
585.0,585.0,0,0
585.0,585.0,1,0
585.0,585.0,1,0
585.0,585.0,1,0
585.0,585.0,2,0
585.0,585.0,1,0
585.0,585.0,1,0
585.0,585.0,0,0
585.0,585.0,0,0
585.0,585.0,2,0
585.0,585.0,2,0
585.0,585.0,2,0
585.0,585.0,1,0
585.0,585.0,1,0
585.0,585.0,2,0
585.0,585.0,1,0
585.0,585.0,1,0
585.0,585.0,2,0
585.0,585.0,0,0
585.0,585.0,2,0
585.0,585.0,6,0
585.0,585.0,1,0
585.0,585.0,1,0
585.0,585.0,1,0
585.0,585.0,2,0
585.0,585.0,2,0
585.0,585.0,0,0
585.0,585.0,0,0
585.0,585.0,1,0
585.0,585.0,2,0
585.0,585.0,1,0
585.0,585.0,0,0
585.0,585.0,4,0
585.0,585.0,0,0
585.0,585.0,1,0
585.0,585.0,1,0
585.0,585.0,0,0
585.0,585.0,0,0
585.0,585.0,0,0
585.0,585.0,1,0
585.0,585.0,2,0
585.0,585.0,1,0
585.0,585.0,0,0
585.0,585.0,1,0
585.0,585.0,1,0
585.0,585.0,2,0
585.0,585.0,2,0
585.0,585.0,1,0
585.0,585.0,1,0
585.0,585.0,0,0
585.0,585.0,1,0
585.0,585.0,3,0
585.0,585.0,2,0
585.0,585.0,1,0
585.0,585.0,1,0
585.0,585.0,3,0
585.0,585.0,1,0
585.0,585.0,2,0
585.0,585.0,1,0
585.0,585.0,0,0
585.0,585.0,6,0
585.0,585.0,2,0
585.0,585.0,2,0
585.0,585.0,5,0
585.0,585.0,4,0
585.0,585.0,1,0
585.0,585.0,2,0
585.0,585.0,1,0
585.0,585.0,1,0
585.0,585.0,1,0
585.0,585.0,0,0
585.0,585.0,1,0
585.0,585.0,1,0
585.0,585.0,1,0
585.0,585.0,2,0
585.0,585.0,1,0
585.0,585.0,1,0
585.0,585.0,0,0
585.0,585.0,0,0
585.0,585.0,1,0
585.0,585.0,1,0
585.0,585.0,2,0
585.0,585.0,2,0
585.0,585.0,0,0
500.0,500.0,2,0
500.0,500.0,2,0
500.0,500.0,1,0
500.0,500.0,2,1
500.0,500.0,2,0
530.0,530.0,1,1
530.0,530.0,1,0
570.0,570.0,1,0
570.0,570.0,0,0
570.0,570.0,1,0
570.0,570.0,0,0
570.0,570.0,1,0
570.0,570.0,2,0
570.0,570.0,0,0
570.0,570.0,2,0
570.0,570.0,1,0
570.0,570.0,1,0
570.0,570.0,1,0
570.0,570.0,4,0
570.0,570.0,1,0
570.0,570.0,2,0
570.0,570.0,0,0
570.0,570.0,0,0
570.0,570.0,1,0
570.0,570.0,6,0
570.0,570.0,1,0
570.0,570.0,1,0
570.0,570.0,3,0
570.0,570.0,0,0
570.0,570.0,1,0
570.0,570.0,0,0
570.0,570.0,6,0
570.0,570.0,1,0
570.0,570.0,1,0
570.0,570.0,0,0
570.0,570.0,2,0
570.0,570.0,7,0
570.0,570.0,0,0
570.0,570.0,1,0
570.0,570.0,1,0
570.0,570.0,1,0
570.0,570.0,1,0
570.0,570.0,1,0
570.0,570.0,3,0
570.0,570.0,2,0
570.0,570.0,1,0
570.0,570.0,0,0
570.0,570.0,1,0
570.0,570.0,2,0
570.0,570.0,1,0
570.0,570.0,1,0
570.0,570.0,1,0
570.0,570.0,1,0
570.0,570.0,2,0
570.0,570.0,1,0
570.0,570.0,0,0
570.0,570.0,2,0
570.0,570.0,0,0
570.0,570.0,2,0
570.0,570.0,1,0
